date,google_usage,gpt_usage,GPT_3.5_Launch,GPT_4_Launch,ChatGPT_Mobile_App,Gemini_Launch,query_fact,query_creative,query_coding,query_shopping,usage_desktop_pct,usage_mobile_pct,is_weekend,is_us_holiday_week
1998-02-11,101.84003196275914,10.401757677016777,0,0,0,0,0.3555996677742743,0.23820083195944053,0.16620548210476552,0.23999401816151966,0.5760655105414304,0.4239344894585696,False,False
1998-02-12,98.19235973460438,0.0,0,0,0,0,0.3181799649201029,0.22143436068905759,0.19407069854160564,0.2663149758492338,0.5035118697210564,0.49648813027894356,False,False
1998-02-13,101.87728221464803,9.891455674006343,0,0,0,0,0.4047834209389364,0.1805170134689416,0.16345814481825202,0.2512414207738699,0.3,0.7,False,False
1998-02-14,95.89759344275355,1.1833642061107472,0,0,0,0,0.2697540690785079,0.20420775703330482,0.13226827943534633,0.39376989445284094,0.6149241048751085,0.3850758951248915,True,False
1998-02-15,102.81576303198729,3.1104675178383974,0,0,0,0,0.3566862760406405,0.2671787909867079,0.14329224156041265,0.2328426914122389,0.4657256537833441,0.5342743462166559,True,False
1998-02-16,101.36178279598404,0.7336550578032822,0,0,0,0,0.35002504567423287,0.28727978626287715,0.12649855216620434,0.23619661589668572,0.3931307746010782,0.6068692253989219,False,False
1998-02-17,98.4349961220456,0.0,0,0,0,0,0.4624445042550004,0.3265940791881157,0.1315988332606192,0.07936258329626467,0.6544468333273122,0.34555316667268776,False,False
1998-02-18,98.9494953148087,0.6089824378139752,0,0,0,0,0.3821476232635611,0.23799081300686914,0.15186046231498113,0.22800110141458863,0.48342403142907225,0.5165759685709277,False,False
1998-02-19,100.2754059939573,0.3041772317708822,0,0,0,0,0.28906536563763624,0.2676934440990896,0.1374513071398316,0.3057898831234427,0.34245422052756314,0.6575457794724369,False,False
1998-02-20,100.62257592449131,5.635225433502809,0,0,0,0,0.3373473542295313,0.1792166663280597,0.17799054322560473,0.3054454362168043,0.4760115888897516,0.5239884111102484,False,False
1998-02-21,102.24919492582565,3.8081673507034,0,0,0,0,0.3542515158303384,0.23439715066914385,0.17162225396306893,0.2397290795374487,0.38708960576193263,0.6129103942380674,True,False
1998-02-22,99.97718221638122,0.0,0,0,0,0,0.3249095384195765,0.20160411519021526,0.10518351368674694,0.3683028327034613,0.32252688911228866,0.6774731108877113,True,False
1998-02-23,104.05502445175998,2.2589658800127173,0,0,0,0,0.330936921074692,0.2497723762373556,0.13681000505672655,0.28248069763122585,0.4046271885732054,0.5953728114267947,False,False
1998-02-24,98.27053632876367,0.0,0,0,0,0,0.4483034711147858,0.22759077222352672,0.1625693833381089,0.16153637332357862,0.681110769402431,0.318889230597569,False,False
1998-02-25,106.21861051288037,0.28676045324575616,0,0,0,0,0.3635073375132973,0.25890128374340954,0.1971841283888501,0.18040725035444305,0.5010613036121148,0.49893869638788524,False,False
1998-02-26,98.57511462898157,0.0,0,0,0,0,0.352985709104177,0.2214331117255517,0.10763807274891081,0.3179431064213605,0.3946552309398321,0.6053447690601679,False,False
1998-02-27,95.68572636991635,1.9507873250929701,0,0,0,0,0.25840515233320693,0.21366872193921874,0.18524113341984894,0.3426849923077254,0.5113247398754455,0.48867526012455453,False,False
1998-02-28,102.82453239461162,1.3601928392982021,0,0,0,0,0.32143649558807197,0.2269935076101836,0.15478289876329082,0.2967870980384535,0.4665556793305374,0.5334443206694626,True,False
1998-03-01,102.77523823472285,3.2843259898973027,0,0,0,0,0.44784056179877474,0.23266899273524402,0.16979804186792954,0.1496924035980517,0.44059054900027783,0.5594094509997222,True,False
1998-03-02,102.57806986784205,6.441324414072001,0,0,0,0,0.2917180135223636,0.2183315537922591,0.10078019196303462,0.38917024072234274,0.4992054500758087,0.5007945499241913,False,False
1998-03-03,103.27877052465334,0.0,0,0,0,0,0.3657407717270136,0.2596823328010354,0.17147528496938172,0.20310161050256936,0.4833130988764203,0.5166869011235797,False,False
1998-03-04,97.66640044619541,6.933073590625306,0,0,0,0,0.2721240592903068,0.33600432184940543,0.14573445121486803,0.2461371676454197,0.3252383833715494,0.6747616166284506,False,False
1998-03-05,98.57675369183413,8.224914185450904,0,0,0,0,0.30522080542762076,0.2506758626413178,0.1643706096831788,0.2797327222478827,0.6813086182870011,0.31869138171299893,False,False
1998-03-06,101.18216543019005,6.534592806729609,0,0,0,0,0.30265568986251085,0.20435360275571507,0.1434868838258324,0.3495038235559417,0.4868894519624641,0.513110548037536,False,False
1998-03-07,100.80086602330879,1.777209922362308,0,0,0,0,0.28413832379919585,0.21121833221876163,0.14450807031485993,0.36013527366718256,0.5356387910353715,0.4643612089646285,True,False
1998-03-08,99.75007772917249,1.8812977958278374,0,0,0,0,0.2555038352113873,0.3151464974461127,0.09081901786968155,0.3385306494728184,0.39236546183964033,0.6076345381603596,True,False
1998-03-09,103.34275441145019,3.8687831909934496,0,0,0,0,0.318904826107973,0.21163076572375017,0.12665684560469562,0.34280756256358125,0.44613671841325203,0.5538632815867479,False,False
1998-03-10,99.87883594245454,7.698594267319926,0,0,0,0,0.34353237710971507,0.2860896655302304,0.0975423444127332,0.2728356129473213,0.4535086524308856,0.5464913475691144,False,False
1998-03-11,98.60741875371383,7.9031101009387275,0,0,0,0,0.29147992500698827,0.17454548097978492,0.1459530219753814,0.3880215720378454,0.4157499073645712,0.5842500926354288,False,False
1998-03-12,98.76015374312507,4.388709618922048,0,0,0,0,0.36642356923595804,0.2957646681027585,0.25,0.08781176266128354,0.6184238083110645,0.38157619168893553,False,False
1998-03-13,99.36802547882259,0.3736602602062937,0,0,0,0,0.28837025284239876,0.2214135017865766,0.09668604834542385,0.39353019702560077,0.39333667375341586,0.6066633262465841,False,False
1998-03-14,102.90979152156258,7.096493875481565,0,0,0,0,0.3857709514382317,0.20054923587877807,0.18270183859892125,0.23097797408406895,0.41405256904441096,0.585947430955589,True,False
1998-03-15,97.48627523336803,5.696737091956844,0,0,0,0,0.3832360672928849,0.19552630834770748,0.19124268377255724,0.22999494058685033,0.43974360758515463,0.5602563924148454,True,False
1998-03-16,105.6868035181763,5.433441319313521,0,0,0,0,0.2733215161381635,0.3016478172806162,0.08811450031480256,0.33691616626641774,0.6653774172068406,0.3346225827931594,False,False
1998-03-17,99.76677460568412,0.0,0,0,0,0,0.345426377557869,0.2823512515274455,0.19460795388022817,0.17761441703445735,0.4167871225233428,0.5832128774766572,False,False
1998-03-18,99.79134819291022,0.0,0,0,0,0,0.33794845807012874,0.23737908510926778,0.12057962611710596,0.3040928307034976,0.49785957089168986,0.5021404291083101,False,False
1998-03-19,108.57503070190938,0.0,0,0,0,0,0.33716548768315735,0.25225374985270427,0.12618860036053223,0.2843921621036062,0.41486183225453516,0.5851381677454648,False,False
1998-03-20,97.47682543239173,5.068181715929434,0,0,0,0,0.31910586902908605,0.32282205980992484,0.1340513647781867,0.22402070638280236,0.48344629134214473,0.5165537086578553,False,False
1998-03-21,99.54863984330899,0.0,0,0,0,0,0.302286929648524,0.21541992360802875,0.15695388684711595,0.3253392598963313,0.5854108109986964,0.4145891890013036,True,False
1998-03-22,100.16417704046377,0.0,0,0,0,0,0.42073703613537056,0.29533602383686886,0.14992463483664553,0.1340023051911151,0.41517335886555223,0.5848266411344478,True,False
1998-03-23,100.14654334473377,2.568034778495681,0,0,0,0,0.3706005749448021,0.254669954347543,0.12898463930725512,0.24574483140039982,0.49640960240567933,0.5035903975943207,False,False
1998-03-24,95.44785473329658,5.616679718949591,0,0,0,0,0.36563677083610796,0.20439662644892181,0.13539955666144549,0.2945670460535248,0.4698602933164948,0.5301397066835052,False,False
1998-03-25,100.46029878616491,4.879284261095399,0,0,0,0,0.3664470689082343,0.24959541115450998,0.09526973245674869,0.28868778748050694,0.5078007095893637,0.49219929041063626,False,False
1998-03-26,96.63100235074334,0.0,0,0,0,0,0.3457334509940744,0.23097324050776621,0.14677897428967532,0.27651433420848404,0.6316443890833165,0.36835561091668345,False,False
1998-03-27,95.06450773930372,3.2514956765242813,0,0,0,0,0.37180886042889777,0.2752675852069009,0.14693557060322168,0.2059879837609796,0.5624895908682096,0.4375104091317904,False,False
1998-03-28,93.71008501783375,5.787853677434404,0,0,0,0,0.2594579130874125,0.19803458351504785,0.19081288353035766,0.351694619867182,0.5599613226738615,0.44003867732613855,True,False
1998-03-29,103.86706365415769,7.393766803645627,0,0,0,0,0.20345935834547416,0.28851869045901823,0.19424726535150083,0.3137746858440068,0.5418489131191191,0.4581510868808809,True,False
1998-03-30,101.06734340847478,9.992694010852347,0,0,0,0,0.342980548689769,0.2204974869506059,0.16241083121885308,0.27411113314077196,0.49502910847723886,0.5049708915227611,False,False
1998-03-31,99.83122075786481,0.0,0,0,0,0,0.40011844487109377,0.24887752470138805,0.137505524866433,0.21349850556108518,0.4621664107337295,0.5378335892662705,False,False
1998-04-01,99.98351694911604,6.366172161143883,0,0,0,0,0.3218716665400156,0.31552004559318914,0.10817767618813101,0.2544306116786643,0.5612017346028362,0.4387982653971638,False,False
1998-04-02,100.05455167118622,2.056785749689857,0,0,0,0,0.3166650577254389,0.309889005331751,0.07543890917925705,0.2980070277635529,0.5766155521037327,0.4233844478962673,False,False
1998-04-03,100.40430473751593,9.676510632464476,0,0,0,0,0.3165987703081609,0.20629853230035988,0.15405664772360558,0.32304604966787354,0.4907171646269028,0.5092828353730972,False,False
1998-04-04,103.19550070077958,2.2911948393513213,0,0,0,0,0.31630221903205935,0.2779851354280127,0.13385441613195787,0.2718582294079701,0.5706080125953015,0.4293919874046985,True,False
1998-04-05,100.34033782251657,0.0,0,0,0,0,0.23332689844310117,0.20592512643110164,0.1847702101578403,0.375977764967957,0.34539745730333804,0.654602542696662,True,False
1998-04-06,100.16880721459383,0.0,0,0,0,0,0.37306021736695943,0.3171943614812197,0.17821951254379245,0.13152590860802849,0.5098790796406536,0.4901209203593464,False,False
1998-04-07,99.12932231997374,0.0,0,0,0,0,0.3554410222732656,0.28192697955532126,0.18504722501539925,0.17758477315601384,0.5006236371819344,0.49937636281806563,False,False
1998-04-08,103.27043615566221,3.817254987084061,0,0,0,0,0.4267472671904896,0.3135977930695673,0.12411258130784575,0.13554235843209728,0.4706857329336991,0.5293142670663009,False,False
1998-04-09,96.8657401367123,4.815003883668288,0,0,0,0,0.3524509846461756,0.21864731918908406,0.21807720966953817,0.21082448649520225,0.3830586579577937,0.6169413420422063,False,False
1998-04-10,102.99629518153021,0.0,0,0,0,0,0.3390849600671441,0.3528443095239116,0.12719045433336412,0.1808802760755801,0.5346923895345598,0.4653076104654402,False,False
